userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,"makin tahun biasanya makin bagus ini malah makin buruk, bertahun² pakai get contact biasanya lancar, bagus, eh pas download lagi tiba² ga bsa log in pdhal no dan gmail udh bener. tolong d perbaiki lagi dong saya GK bisa masuk ke akun sendiri PAYAH !!!!!!!!!",1,2025-04-06 09:20:20,-1,negative,makin tahun biasanya makin bagus ini malah makin buruk bertahun² pakai get contact biasanya lancar bagus eh pas download lagi tiba² ga bsa log in pdhal no dan gmail udh bener tolong d perbaiki lagi dong saya gk bisa masuk ke akun sendiri payah,makin tahun biasanya makin bagus ini malah makin buruk bertahun² pakai get contact biasanya lancar bagus eh pas download lagi tiba² tidak bisa log ini padahal no dan gmail sudah benar tolong di perbaiki lagi dong saya tidak bisa masuk ke akun sendiri payah,bagus buruk bertahun² pakai get contact lancar bagus eh pas download tiba² log no gmail tolong perbaiki masuk akun payah,"['bagus', 'buruk', 'bertahun²', 'pakai', 'get', 'contact', 'lancar', 'bagus', 'eh', 'pas', 'download', 'tiba²', 'log', 'no', 'gmail', 'tolong', 'perbaiki', 'masuk', 'akun', 'payah']","['bagus', 'buruk', 'tahun', 'pakai', 'get', 'contact', 'lancar', 'bagus', 'eh', 'pas', 'download', 'tiba', 'log', 'no', 'gmail', 'tolong', 'baik', 'masuk', 'akun', 'payah']",bagus buruk tahun pakai contact lancar bagus download tiba gmail tolong baik masuk akun payah
Pengguna Google,APK TOLOL,1,2025-04-06 09:02:30,-1,negative,apk tolol,apk tolol,apk tolol,"['apk', 'tolol']","['apk', 'tolol']",tolol
Pengguna Google,ini kenapa ya aplikasinya kok gak bisa verifikasi??,1,2025-04-06 08:59:52,-1,negative,ini kenapa ya aplikasinya kok gak bisa verifikasi,ini kenapa ya aplikasinya kok tidak bisa verifikasi,ya aplikasinya verifikasi,"['ya', 'aplikasinya', 'verifikasi']","['ya', 'aplikasi', 'verifikasi']",aplikasi verifikasi
Pengguna Google,bagus bet,5,2025-04-06 08:44:21,1,positive,bagus bet,bagus banget,bagus banget,"['bagus', 'banget']","['bagus', 'banget']",bagus banget
Pengguna Google,misalkan tag 200. tapi yg bisa dilihat hanya beberapa. gimana cara lihat semuanya itu .dulu bisa dan lebih tertata,5,2025-04-06 07:59:56,1,positive,misalkan tag 200 tapi yg bisa dilihat hanya beberapa gimana cara lihat semuanya itu dulu bisa dan lebih tertata,misalkan tag 200 tapi yang bisa dilihat hanya beberapa bagaimana cara lihat semuanya itu dulu bisa dan lebih tertata,tag 200 lihat tertata,"['tag', '200', 'lihat', 'tertata']","['tag', '200', 'lihat', 'tata']",lihat tata
Pengguna Google,tolong kalok buat aplikasi verivikasi nya itu jangan susah kalii dengar !! serba gabisa,1,2025-04-06 07:48:38,-1,negative,tolong kalok buat aplikasi verivikasi nya itu jangan susah kalii dengar serba gabisa,tolong kalau buat aplikasi verivikasi ya itu jangan susah kali dengar serba tidak bisa,tolong aplikasi verivikasi ya susah kali dengar serba,"['tolong', 'aplikasi', 'verivikasi', 'ya', 'susah', 'kali', 'dengar', 'serba']","['tolong', 'aplikasi', 'verivikasi', 'ya', 'susah', 'kali', 'dengar', 'serba']",tolong aplikasi verivikasi susah kali dengar serba
Pengguna Google,Sangat bagus,5,2025-04-06 07:44:30,1,positive,sangat bagus,sangat bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Aplikasi ga berguna mau liat tag aja harus berbayar sampah banget nih,1,2025-04-06 07:36:55,-1,negative,aplikasi ga berguna mau liat tag aja harus berbayar sampah banget nih,aplikasi tidak berguna mau lihat tag saja harus berbayar sampah banget nih,aplikasi berguna lihat tag berbayar sampah banget nih,"['aplikasi', 'berguna', 'lihat', 'tag', 'berbayar', 'sampah', 'banget', 'nih']","['aplikasi', 'guna', 'lihat', 'tag', 'bayar', 'sampah', 'banget', 'nih']",aplikasi guna lihat bayar sampah banget
Pengguna Google,ga seru berbayar sekarang 👎🏻,1,2025-04-06 07:36:12,-1,negative,ga seru berbayar sekarang,tidak seru berbayar sekarang,seru berbayar,"['seru', 'berbayar']","['seru', 'bayar']",seru bayar
Pengguna Google,good app,5,2025-04-06 07:24:49,1,positive,good app,good app,good app,"['good', 'app']","['good', 'app']",good
Pengguna Google,buruk,1,2025-04-06 07:20:38,-1,negative,buruk,buruk,buruk,['buruk'],['buruk'],buruk
Pengguna Google,masa harus premium cuih,1,2025-04-06 06:28:15,-1,negative,masa harus premium cuih,masa harus premium cuih,premium cuih,"['premium', 'cuih']","['premium', 'cuih']",premium cuih
Pengguna Google,to much payment,1,2025-04-06 05:58:29,-1,negative,to much payment,tapi much payment,much payment,"['much', 'payment']","['much', 'payment']",much payment
Pengguna Google,aplikasi gak bagus,1,2025-04-06 05:50:35,-1,negative,aplikasi gak bagus,aplikasi tidak bagus,aplikasi bagus,"['aplikasi', 'bagus']","['aplikasi', 'bagus']",aplikasi bagus
Pengguna Google,udah bayar pakek dana malah sama aja ga bisa premium,1,2025-04-06 05:40:23,-1,negative,udah bayar pakek dana malah sama aja ga bisa premium,sudah bayar pakai dana malah sama saja tidak bisa premium,bayar pakai dana premium,"['bayar', 'pakai', 'dana', 'premium']","['bayar', 'pakai', 'dana', 'premium']",bayar pakai dana premium
Pengguna Google,juoooooooooooossssss,5,2025-04-06 05:30:14,1,positive,juoooooooooooossssss,juoooooooooooossssss,juoooooooooooossssss,['juoooooooooooossssss'],['juoooooooooooossssss'],juoooooooooooossssss
Pengguna Google,"GAK JELAS. PREMIUM HILANG. TAG HILANG. PAKETAN TIBA"" HILANG SENDIRI. PERCUMAH BAYAR.",1,2025-04-06 05:10:55,-1,negative,gak jelas premium hilang tag hilang paketan tiba hilang sendiri percumah bayar,tidak jelas premium hilang tag hilang paketan tiba hilang sendiri percumah bayar,premium hilang tag hilang paketan hilang percumah bayar,"['premium', 'hilang', 'tag', 'hilang', 'paketan', 'hilang', 'percumah', 'bayar']","['premium', 'hilang', 'tag', 'hilang', 'paket', 'hilang', 'percumah', 'bayar']",premium hilang hilang paket hilang percumah bayar
Pengguna Google,aplikasi ribet,1,2025-04-06 04:29:57,-1,negative,aplikasi ribet,aplikasi ribet,aplikasi ribet,"['aplikasi', 'ribet']","['aplikasi', 'ribet']",aplikasi ribet
Pengguna Google,gut app,5,2025-04-06 04:28:13,1,positive,gut app,gut app,gut app,"['gut', 'app']","['gut', 'app']",
Pengguna Google,force close terus,1,2025-04-06 04:10:48,-1,negative,force close terus,force close terus,force close,"['force', 'close']","['force', 'close']",force close
Pengguna Google,aplikasih ini sangat bagus saya menyukainya,5,2025-04-06 03:26:23,1,positive,aplikasih ini sangat bagus saya menyukainya,aplikasih ini sangat bagus saya menyukainya,aplikasih bagus menyukainya,"['aplikasih', 'bagus', 'menyukainya']","['aplikasih', 'bagus', 'suka']",aplikasih bagus suka
Pengguna Google,"Getcontack kenapa si masuk ny lama banget aks jadi kesel,,,,benerin dulu baru aks kasi bintang 10",5,2025-04-06 03:03:40,1,positive,getcontack kenapa si masuk ny lama banget aks jadi kesel benerin dulu baru aks kasi bintang 10,getcontack kenapa sih masuk nya lama banget aks jadi kesel benerin dulu baru aks kasih bintang 10,getcontack sih masuk nya banget aks kesel benerin aks kasih bintang 10,"['getcontack', 'sih', 'masuk', 'nya', 'banget', 'aks', 'kesel', 'benerin', 'aks', 'kasih', 'bintang', '10']","['getcontack', 'sih', 'masuk', 'nya', 'banget', 'aks', 'kesel', 'benerin', 'aks', 'kasih', 'bintang', '10']",getcontack masuk banget kesel benerin kasih bintang
Pengguna Google,good,5,2025-04-06 02:11:10,1,positive,good,good,good,['good'],['good'],good
Pengguna Google,apa apa harus premium 👎,1,2025-04-06 02:06:04,-1,negative,apa apa harus premium,apa apa harus premium,premium,['premium'],['premium'],premium
Pengguna Google,"Engga banget sumpah gapernah download masa bisa ketahuan tag nya, ganggu privasi tau ga si apalagi aku main rp plis la kalo mau cek tag minimal orangnya pernah download ga kaya gini",1,2025-04-06 01:53:51,-1,negative,engga banget sumpah gapernah download masa bisa ketahuan tag nya ganggu privasi tau ga si apalagi aku main rp plis la kalo mau cek tag minimal orangnya pernah download ga kaya gini,tidak banget sumpah tidak pernah download masa bisa ketahuan tag ya ganggu privasi tau tidak sih apalagi aku main rp plis lah kalau mau cek tag minimal orangnya pernah download tidak kayak begini,banget sumpah download ketahuan tag ya ganggu privasi tau sih main rp plis cek tag minimal orangnya download kayak,"['banget', 'sumpah', 'download', 'ketahuan', 'tag', 'ya', 'ganggu', 'privasi', 'tau', 'sih', 'main', 'rp', 'plis', 'cek', 'tag', 'minimal', 'orangnya', 'download', 'kayak']","['banget', 'sumpah', 'download', 'tahu', 'tag', 'ya', 'ganggu', 'privasi', 'tau', 'sih', 'main', 'rp', 'plis', 'cek', 'tag', 'minimal', 'orang', 'download', 'kayak']",banget sumpah download tahu ganggu privasi main plis minimal orang download kayak
Pengguna Google,"semuanya aja premium, huu",1,2025-04-06 01:41:08,-1,negative,semuanya aja premium huu,semuanya saja premium huu,premium huu,"['premium', 'huu']","['premium', 'huu']",premium
Pengguna Google,makin kesini makin jelek apps nya,1,2025-04-06 00:56:23,-1,negative,makin kesini makin jelek apps nya,makin kesini makin jelek apps ya,kesini jelek apps ya,"['kesini', 'jelek', 'apps', 'ya']","['kesini', 'jelek', 'apps', 'ya']",kesini jelek apps
Pengguna Google,kenapa harus premium?,1,2025-04-06 00:53:34,-1,negative,kenapa harus premium,kenapa harus premium,premium,['premium'],['premium'],premium
Pengguna Google,nice,5,2025-04-06 00:37:55,1,positive,nice,nice,nice,['nice'],['nice'],nice
Pengguna Google,verifikasi nya payah,1,2025-04-06 00:37:08,-1,negative,verifikasi nya payah,verifikasi ya payah,verifikasi ya payah,"['verifikasi', 'ya', 'payah']","['verifikasi', 'ya', 'payah']",verifikasi payah
Pengguna Google,harus berlangganan dulu gess,1,2025-04-06 00:32:23,-1,negative,harus berlangganan dulu gess,harus berlangganan dulu gess,berlangganan gess,"['berlangganan', 'gess']","['langgan', 'gess']",langgan gess
Pengguna Google,"sorry harus bintang satu,karna sangat jelek sekali,masa apa harus premium dan bayar,tolong lah pengertiannya gtuu loh,mau check nama wa kita di apknya GK ada fitur beda DRI yg lain di tiktok,apa lagi yang ada nama orang yang gak di wa saya,dan lagi harus PREMIUM,gimana cobak ini,tolonglah pengertiannya,terimakasih",1,2025-04-06 00:26:51,-1,negative,sorry harus bintang satu karna sangat jelek sekali masa apa harus premium dan bayar tolong lah pengertiannya gtuu loh mau check nama wa kita di apknya gk ada fitur beda dri yg lain di tiktok apa lagi yang ada nama orang yang gak di wa saya dan lagi harus premium gimana cobak ini tolonglah pengertiannya terimakasih,sorry harus bintang satu karena sangat jelek sekali masa apa harus premium dan bayar tolong lah pengertiannya begitu loh mau check nama wa kita di apknya tidak ada fitur beda dari yang lain di tiktok apa lagi yang ada nama orang yang tidak di wa saya dan lagi harus premium bagaimana coba ini tolonglah pengertiannya terimakasih,sorry bintang jelek premium bayar tolong pengertiannya loh check nama wa apknya fitur beda tiktok nama orang wa premium coba tolonglah pengertiannya terimakasih,"['sorry', 'bintang', 'jelek', 'premium', 'bayar', 'tolong', 'pengertiannya', 'loh', 'check', 'nama', 'wa', 'apknya', 'fitur', 'beda', 'tiktok', 'nama', 'orang', 'wa', 'premium', 'coba', 'tolonglah', 'pengertiannya', 'terimakasih']","['sorry', 'bintang', 'jelek', 'premium', 'bayar', 'tolong', 'erti', 'loh', 'check', 'nama', 'wa', 'apknya', 'fitur', 'beda', 'tiktok', 'nama', 'orang', 'wa', 'premium', 'coba', 'tolong', 'erti', 'terimakasih']",sorry bintang jelek premium bayar tolong erti check nama apknya fitur beda tiktok nama orang premium coba tolong erti terimakasih
Pengguna Google,blokir akun org lain yg nyangkut d hp sy,5,2025-04-06 00:12:40,1,positive,blokir akun org lain yg nyangkut d hp sy,blokir akun orang lain yang nyangkut di hp saya,blokir akun orang nyangkut hp,"['blokir', 'akun', 'orang', 'nyangkut', 'hp']","['blokir', 'akun', 'orang', 'nyangkut', 'hp']",blokir akun orang nyangkut
Pengguna Google,"gak guna samsek Krn apa² dipersulit harus bayar jir, tau gitu mending jadi app berbayar saja sekalian",1,2025-04-06 00:10:22,-1,negative,gak guna samsek krn apa² dipersulit harus bayar jir tau gitu mending jadi app berbayar saja sekalian,tidak guna samsek karena apa² dipersulit harus bayar jir tau begitu mending jadi app berbayar saja sekalian,samsek apa² dipersulit bayar jir tau mending app berbayar,"['samsek', 'apa²', 'dipersulit', 'bayar', 'jir', 'tau', 'mending', 'app', 'berbayar']","['samsek', 'apa', 'sulit', 'bayar', 'jir', 'tau', 'mending', 'app', 'bayar']",samsek sulit bayar mending bayar
Pengguna Google,bagus tapi kayak harus du perbarui kontak nya naro nya lurus saja pusing saya,4,2025-04-06 00:02:43,1,positive,bagus tapi kayak harus du perbarui kontak nya naro nya lurus saja pusing saya,bagus tapi kayak harus du perbarui kontak ya naro ya lurus saja pusing saya,bagus kayak du perbarui kontak ya naro ya lurus pusing,"['bagus', 'kayak', 'du', 'perbarui', 'kontak', 'ya', 'naro', 'ya', 'lurus', 'pusing']","['bagus', 'kayak', 'du', 'baru', 'kontak', 'ya', 'naro', 'ya', 'lurus', 'pusing']",bagus kayak baru kontak naro lurus pusing
Pengguna Google,ok brooo,5,2025-04-05 23:00:20,1,positive,ok brooo,ok brooo,ok brooo,"['ok', 'brooo']","['ok', 'brooo']",brooo
Pengguna Google,"setelah di update gk bisa ngelihat nama full, cuman kolon kotak"" kepotong",1,2025-04-05 22:37:59,-1,negative,setelah di update gk bisa ngelihat nama full cuman kolon kotak kepotong,setelah di update tidak bisa melihat nama full cuman kolon kotak kepotong,update nama full cuman kolon kotak kepotong,"['update', 'nama', 'full', 'cuman', 'kolon', 'kotak', 'kepotong']","['update', 'nama', 'full', 'cuman', 'kolon', 'kotak', 'potong']",update nama full cuman kolon kotak potong
Pengguna Google,makin buruk.parah!!. premium cuma untuk sekali instal. kalo instal lagi sudah ga premium lagi. hapus aja dari playstore. kalo ada bintang minus pasti kukasih bintang minus 5,1,2025-04-05 21:15:27,-1,negative,makin buruk parah premium cuma untuk sekali instal kalo instal lagi sudah ga premium lagi hapus aja dari playstore kalo ada bintang minus pasti kukasih bintang minus 5,makin buruk parah premium cuma untuk sekali instal kalau instal lagi sudah tidak premium lagi hapus saja dari playstore kalau ada bintang minus pasti kukasih bintang minus 5,buruk parah premium instal instal premium hapus playstore bintang minus kukasih bintang minus 5,"['buruk', 'parah', 'premium', 'instal', 'instal', 'premium', 'hapus', 'playstore', 'bintang', 'minus', 'kukasih', 'bintang', 'minus', '5']","['buruk', 'parah', 'premium', 'instal', 'instal', 'premium', 'hapus', 'playstore', 'bintang', 'minus', 'kasih', 'bintang', 'minus', '5']",buruk parah premium instal instal premium hapus playstore bintang minus kasih bintang minus
Pengguna Google,gabisa masuk ke aplikasi,1,2025-04-05 20:19:20,-1,negative,gabisa masuk ke aplikasi,tidak bisa masuk ke aplikasi,masuk aplikasi,"['masuk', 'aplikasi']","['masuk', 'aplikasi']",masuk aplikasi
Pengguna Google,bosok kudu premium,1,2025-04-05 20:09:29,-1,negative,bosok kudu premium,bosok kudu premium,bosok kudu premium,"['bosok', 'kudu', 'premium']","['bosok', 'kudu', 'premium']",bosok kudu premium
Pengguna Google,mohon untuk aplikasi nya jangan meminta tarif utntuk berbayar kalau memang aplikasi benar2 ingin membantu pengguna dan berbagi,5,2025-04-05 19:15:18,1,positive,mohon untuk aplikasi nya jangan meminta tarif utntuk berbayar kalau memang aplikasi benar2 ingin membantu pengguna dan berbagi,mohon untuk aplikasi ya jangan meminta tarif utntuk berbayar kalau memang aplikasi benar-benar ingin membantu pengguna dan berbagi,mohon aplikasi ya tarif utntuk berbayar aplikasi benar-benar membantu pengguna berbagi,"['mohon', 'aplikasi', 'ya', 'tarif', 'utntuk', 'berbayar', 'aplikasi', 'benar', 'benar', 'membantu', 'pengguna', 'berbagi']","['mohon', 'aplikasi', 'ya', 'tarif', 'utntuk', 'bayar', 'aplikasi', 'benar', 'benar', 'bantu', 'guna', 'bagi']",mohon aplikasi tarif utntuk bayar aplikasi benar benar bantu guna bagi
Pengguna Google,💛,5,2025-04-05 18:54:39,1,positive,,,,[],[],
Pengguna Google,apaan si apa apa harus byr,1,2025-04-05 18:53:05,-1,negative,apaan si apa apa harus byr,apaan sih apa apa harus byr,sih byr,"['sih', 'byr']","['sih', 'byr']",
Pengguna Google,ok,4,2025-04-05 18:20:59,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,apakah bisa menonaktifkan getcontact berbayar,5,2025-04-05 17:54:19,1,positive,apakah bisa menonaktifkan getcontact berbayar,apakah bisa menonaktifkan getcontact berbayar,menonaktifkan getcontact berbayar,"['menonaktifkan', 'getcontact', 'berbayar']","['nonaktif', 'getcontact', 'bayar']",nonaktif getcontact bayar
Pengguna Google,"getcontact skrg knpa gni ya? pdhal udh berlangganan tpi ngeliat tag org aja terbatas, jdi nyesel udh berlangganan 😞tolong kaya dulu dong😞",2,2025-04-05 17:45:10,-1,negative,getcontact skrg knpa gni ya pdhal udh berlangganan tpi ngeliat tag org aja terbatas jdi nyesel udh berlangganan tolong kaya dulu dong,getcontact sekarang kenapa begini ya padahal sudah berlangganan tapi melihat tag orang saja terbatas jadi menyesal sudah berlangganan tolong kayak dulu dong,getcontact ya berlangganan tag orang terbatas menyesal berlangganan tolong kayak,"['getcontact', 'ya', 'berlangganan', 'tag', 'orang', 'terbatas', 'menyesal', 'berlangganan', 'tolong', 'kayak']","['getcontact', 'ya', 'langgan', 'tag', 'orang', 'batas', 'sesal', 'langgan', 'tolong', 'kayak']",getcontact langgan orang batas sesal langgan tolong kayak
Pengguna Google,jelek,1,2025-04-05 17:25:40,-1,negative,jelek,jelek,jelek,['jelek'],['jelek'],jelek
Pengguna Google,dikit dikit premium,1,2025-04-05 16:24:02,-1,negative,dikit dikit premium,dikit dikit premium,dikit dikit premium,"['dikit', 'dikit', 'premium']","['dikit', 'dikit', 'premium']",dikit dikit premium
Pengguna Google,sangatlah Bagus,5,2025-04-05 16:10:45,1,positive,sangatlah bagus,sangatlah bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,"sekarang kalau mau liat tag orang, harus bayar😲😅😂🤣",1,2025-04-05 15:43:40,-1,negative,sekarang kalau mau liat tag orang harus bayar,sekarang kalau mau lihat tag orang harus bayar,lihat tag orang bayar,"['lihat', 'tag', 'orang', 'bayar']","['lihat', 'tag', 'orang', 'bayar']",lihat orang bayar
Pengguna Google,sekarang harus berlangganan dulu gak kaya dulu bisa lihat walaupun di kasih batasan,1,2025-04-05 15:38:40,-1,negative,sekarang harus berlangganan dulu gak kaya dulu bisa lihat walaupun di kasih batasan,sekarang harus berlangganan dulu tidak kayak dulu bisa lihat walaupun di kasih batasan,berlangganan kayak lihat kasih batasan,"['berlangganan', 'kayak', 'lihat', 'kasih', 'batasan']","['langgan', 'kayak', 'lihat', 'kasih', 'batas']",langgan kayak lihat kasih batas
Pengguna Google,"pasang,tetiba wa kena spam,g bisa di gunakan sama sekali.",3,2025-04-05 15:28:24,0,neutral,pasang tetiba wa kena spam g bisa di gunakan sama sekali,pasang tetiba wa kena spam tidak bisa di gunakan sama sekali,pasang tetiba wa kena spam,"['pasang', 'tetiba', 'wa', 'kena', 'spam']","['pasang', 'tetiba', 'wa', 'kena', 'spam']",pasang tetiba kena spam
Pengguna Google,"dikit"" berbayar",1,2025-04-05 14:41:04,-1,negative,dikit berbayar,dikit berbayar,dikit berbayar,"['dikit', 'berbayar']","['dikit', 'bayar']",dikit bayar
Pengguna Google,aplikasi in bagus,5,2025-04-05 14:35:09,1,positive,aplikasi in bagus,aplikasi ini bagus,aplikasi bagus,"['aplikasi', 'bagus']","['aplikasi', 'bagus']",aplikasi bagus
